t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
8.457589883,-0.348123726,-0.227999985,-0.225472250,12.775810242,7.295476437,7.714345730,-21.507459545
8.468195075,-0.377218983,-0.227999985,-0.267768676,12.845623016,7.051130295,7.483888233,-22.468309254
8.478601534,-0.405622561,-0.266000003,-0.296717940,12.915436745,6.789330959,7.242539913,-23.077187461
8.489423858,-0.434995506,-0.323000014,-0.310868918,12.985249519,6.527531624,6.994085169,-23.298724839
8.500384547,-0.464559435,-0.323000014,-0.350673177,13.037609100,6.248278618,6.734928488,-24.178303588
8.511398282,-0.494066690,-0.398999989,-0.387345448,13.107422829,5.951572895,6.462724073,-24.969171262
8.522288382,-0.523033397,-0.417999983,-0.440498930,13.159782410,5.672319889,6.188070378,-26.185385675
8.532702837,-0.550528940,-0.437000006,-0.478441350,13.212141991,5.375614166,5.905753931,-27.003246110
8.543385479,-0.578512023,-0.437000006,-0.481244966,13.264502525,5.078907967,5.618437259,-26.908283511
8.554404407,-0.607130127,-0.417999983,-0.508317458,13.299408913,4.764749050,5.321793306,-27.436315318
8.565238383,-0.635012594,-0.474999994,-0.551866299,13.351768494,4.450589657,5.019062999,-28.387446841
8.575878783,-0.662139178,-0.513000011,-0.584428752,13.386675835,4.136430264,4.712361254,-29.051773583
8.586853919,-0.689839966,-0.550999999,-0.617121592,13.421582222,3.787364483,4.390938637,-29.710891555
8.597838501,-0.717268985,-0.607999980,-0.653057228,13.456488609,3.438298702,4.059910432,-30.448378640
8.608803737,-0.744343021,-0.607999980,-0.697940902,13.473941803,3.089232683,3.722614354,-31.413916672
8.619641338,-0.770789513,-0.569999993,-0.757663897,13.508848190,2.722713709,3.375163755,-32.757791605
8.630229817,-0.796317516,-0.607999980,-0.803372587,13.526301384,2.356194496,3.021087097,-33.734906790
8.640762188,-0.821395577,-0.664999962,-0.847918245,13.543754578,1.989675403,2.662686877,-34.679384208
8.651160407,-0.845836677,-0.684000015,-0.869431723,13.543754578,1.605702877,2.295400661,-35.022269181
8.661732008,-0.870352156,-0.759999990,-0.863723118,13.561208725,1.239183784,1.928381009,-34.660403344
8.672333525,-0.894589940,-0.740999937,-0.819429694,13.561208725,0.872664630,1.561535273,-33.299498632
8.683239507,-0.919150948,-0.874000013,-0.700769111,13.561208725,0.558505356,1.212997299,-30.023559519
8.693680627,-0.942301251,-0.893000007,-0.538949748,13.561208725,0.366519153,0.918858736,-25.661764390
8.704353739,-0.965588628,-0.911999941,-0.375901715,13.543754578,0.209439516,0.672346111,-21.295928435
8.715444515,-0.989373120,-0.893000007,-0.255936066,13.543754578,0.052359879,0.456910119,-18.063819318
8.726390818,-1.012423857,-0.911999941,-0.189545692,13.543754578,-0.069813170,0.273881612,-16.237922916
8.737438621,-1.035251281,-0.968999982,-0.166027358,13.543754578,-0.226892799,0.099869954,-15.527441445
8.748423532,-1.057503665,-0.949999988,-1.023722178,13.543754578,-0.383972436,-0.068258079,-15.299139547
8.759166243,-1.078826991,-0.987999976,-1.015880854,13.526301384,-0.541052043,-0.232546948,-15.000279014
8.769750869,-1.099403938,-0.987999976,-1.000729361,13.526301384,-0.680678427,-0.388265970,-14.517122084
8.780231420,-1.119347400,-1.044999957,-0.991218805,13.508848190,-0.820304751,-0.538393019,-14.183296460
8.790662174,-1.138762384,-1.044999957,-0.990939861,13.491394997,-0.959931076,-0.684871223,-14.090648167
8.801282403,-1.158077727,-1.064000010,-1.001977665,13.473941803,-1.117010713,-0.835033267,-14.288894646
8.811849518,-1.176835877,-1.044999957,-1.005346894,13.456488609,-1.274090409,-0.987599092,-14.287164255
8.822756514,-1.195707623,-1.120999932,-1.016762597,13.439035416,-1.431169987,-1.141733379,-14.492879716
8.833212497,-1.213324639,-1.082999945,-1.042705841,13.421582222,-1.588249564,-1.296891111,-15.074183898
8.843785369,-1.230659343,-1.139999986,-1.052720265,13.404129028,-1.762782574,-1.458781463,-15.239090448
8.854751320,-1.248122056,-1.159000039,-1.073425003,13.369221687,-1.937315464,-1.625064910,-15.678256918
8.865212559,-1.264284139,-1.177999973,-1.098426516,13.351768494,-2.111848354,-1.794214915,-16.227015090
8.875714251,-1.280014271,-1.197000027,-1.105457100,13.316862106,-2.286381245,-1.965235393,-16.309331518
8.886259366,-1.295304764,-1.215999961,-1.122525909,13.299408913,-2.460914135,-2.137476382,-16.650872481
8.896814458,-1.310097239,-1.254000068,-1.135230738,13.264502525,-2.652900457,-2.316578580,-16.875408286
8.907755406,-1.324883038,-1.234999895,-1.169850537,13.229596138,-2.844886780,-2.500157820,-17.664813570
8.918160328,-1.338421792,-1.234999895,-1.203502637,13.194688797,-3.054326296,-2.692723121,-18.423919973
8.928649078,-1.351548546,-1.254000068,-1.212173826,13.142329216,-3.246312380,-2.885087153,-18.536271892
8.939233805,-1.364259844,-1.273000002,-1.235313188,13.107422829,-3.455751896,-3.083384662,-19.019811694
8.949707630,-1.376303425,-1.292000055,-1.269881118,13.072516441,-3.665191412,-3.285553852,-19.797032285
8.960096197,-1.387719084,-1.273000002,-1.287419126,13.020155907,-3.892084122,-3.496314098,-20.128258785
8.970628859,-1.398749833,-1.310999990,-1.299312712,12.967796326,-4.101523876,-3.706615492,-20.313592579
8.981087993,-1.409158025,-1.310999990,-1.308700235,12.932889938,-4.328416348,-3.922682039,-20.430670559
8.991670100,-1.419131183,-1.310999990,-1.318935513,12.880529404,-4.537856102,-4.136445874,-20.571043761
9.002098259,-1.428406913,-1.348999977,-1.327323456,12.810716629,-4.764749050,-4.354771881,-20.660920267
9.012658377,-1.437237591,-1.368000031,-1.321353878,12.758357048,-4.974188328,-4.570009881,-20.380814729
9.023121017,-1.445425178,-1.386999965,-1.334382679,12.705996513,-5.183628082,-4.783233078,-20.593840534
9.033596233,-1.453059422,-1.406000018,-1.339749188,12.636183739,-5.410520554,-5.001206144,-20.605683892
9.044134965,-1.460168291,-1.406000018,-1.345763128,12.583824158,-5.619960308,-5.216214011,-20.636021535
9.054635337,-1.466678238,-1.386999965,-1.364807452,12.514010429,-5.846852779,-5.435351601,-21.001367959
9.065132215,-1.472611749,-1.386999965,-1.377469866,12.444197655,-6.073745728,-5.657184063,-21.199885449
9.075645881,-1.477976868,-1.386999965,-1.388886012,12.374383926,-6.300638676,-5.880774968,-21.365105724
9.086116788,-1.482743258,-1.406000018,-1.408633288,12.304571152,-6.527531624,-6.105513285,-21.745388539
9.096628124,-1.486947105,-1.406000018,-1.416598685,12.234758377,-6.771877289,-6.337064863,-21.816610282
9.107272277,-1.490609241,-1.406000018,-1.423715987,12.147491455,-6.998770237,-6.566997636,-21.866815002
9.117617262,-1.493593489,-1.406000018,-1.441923660,12.077678680,-7.225663185,-6.795874116,-22.204816978
9.128128181,-1.496043950,-1.462999940,-1.445587972,11.990411758,-7.470009327,-7.030126073,-22.163088807
9.138640822,-1.497907430,-1.424999952,-1.454372366,11.903145790,-7.696901798,-7.261820718,-22.255434739
9.149147235,-1.499182168,-1.444000006,-1.461242679,11.815878868,-7.941247940,-7.497911570,-22.295652408
9.159676026,-1.499869776,-1.462999940,-1.459080717,11.728612900,-8.168141365,-7.730806453,-22.103846349
9.170125552,-1.499968119,-1.444000006,-1.458274207,11.623892784,-8.395033836,-7.961615587,-21.948355656
9.180646956,-1.499479200,-1.406000018,-1.446831950,11.536626816,-8.621926308,-8.191063739,-21.518249749
9.191127249,-1.498405883,-1.424999952,-1.442489195,11.431906700,-8.831365585,-8.413559105,-21.276037764
9.201633785,-1.496742938,-1.424999952,-1.448303223,11.344639778,-9.058259010,-8.637582731,-21.295940825
9.212213333,-1.494475284,-1.368000031,-1.449363882,11.239920616,-9.285151482,-8.862603238,-21.192175683
9.222901462,-1.491580873,-1.444000006,-1.441340064,11.135200500,-9.512043953,-9.088274225,-20.852791881
9.233885421,-1.487975602,-1.424999952,-1.437453742,11.013027191,-9.738937378,-9.314369991,-20.620299340
9.244844411,-1.483742876,-1.424999952,-1.453348647,10.908308029,-9.965829849,-9.540742600,-20.899873232
9.255845851,-1.478856952,-1.424999952,-1.462031347,10.786134720,-10.210176468,-9.773360910,-20.989047203
9.266916327,-1.473298441,-1.424999952,-1.457390418,10.663961411,-10.437068939,-10.003989577,-20.734370803
9.277734397,-1.467246898,-1.424999952,-1.465694679,10.541789055,-10.646508217,-10.227255246,-20.819199603
9.288140635,-1.460850009,-1.348999977,-1.446257558,10.419615746,-10.855947495,-10.445716449,-20.188477029
9.298626889,-1.453835383,-0.911999941,-1.373320183,10.314895630,-11.030481339,-10.648913549,-18.181286154
9.309303212,-1.446110100,-0.874000013,-1.273612025,10.192723274,-11.170106888,-10.830020481,-15.493758103
9.319881915,-1.437877809,-0.835999966,-1.163020182,10.070549965,-11.257373810,-10.978519405,-12.543417682
9.330910424,-1.428686845,-0.797999978,-1.067782679,9.930923462,-11.327186584,-11.099676063,-10.006618281
9.341653008,-1.419140547,-0.778999984,-0.986064063,9.808750153,-11.379547119,-11.196927091,-7.833827347
9.352112316,-1.409286882,-0.817000031,-0.918962434,9.686577797,-11.397000313,-11.266449559,-6.055709228
9.362641307,-1.398814328,-0.911999941,-0.872160867,9.564404488,-11.431906700,-11.323943454,-4.810269077
9.373107594,-1.387858084,-0.759999990,-0.819845259,9.442231178,-11.449359894,-11.367523801,-3.430159059
9.383683913,-1.376237969,-0.835999966,-0.785154390,9.320057869,-11.449359894,-11.395960626,-2.515267045
9.394192228,-1.364150870,-0.854999959,-0.763470544,9.215338707,-11.466813087,-11.420580802,-1.939413148
9.404634705,-1.351609309,-0.759999990,-0.737962427,9.093165398,-11.466813087,-11.436645834,-1.269520424
9.415123489,-1.338484995,-0.797999978,-0.721040829,8.970992088,-11.466813087,-11.447128506,-0.825228182
9.425636391,-1.324805521,-0.874000013,-0.710107138,8.848819733,-11.466813087,-11.453968605,-0.538114993
9.436114408,-1.310653801,-0.835999966,-0.702919129,8.726646423,-11.466813087,-11.458431872,-0.349381104
9.446870371,-1.295594963,-0.893000007,-0.698125976,8.604473114,-11.466813087,-11.461344219,-0.223565627
9.457652455,-1.279965075,-0.854999959,-0.695204152,8.482299805,-11.466813087,-11.463244570,-0.146797743
9.468150176,-1.264239401,-0.874000013,-0.704539258,8.360127449,-11.466813087,-11.464484577,-0.387803856
9.478617393,-1.248066570,-0.722000003,-0.710528390,8.237954140,-11.484266281,-11.471358425,-0.538881554
9.489344188,-1.230988665,-0.817000031,-0.703119278,8.115780830,-11.484266281,-11.475843713,-0.344409419
9.500189200,-1.213210978,-0.854999959,-0.698549750,7.993607998,-11.484266281,-11.478770430,-0.224376255
9.510808793,-1.195311485,-0.703000009,-0.695696497,7.871434689,-11.484266281,-11.480680156,-0.149378523
9.521239357,-1.177264329,-0.778999984,-0.693768318,7.749261856,-11.484266281,-11.481926281,-0.098722286
9.531666109,-1.158768947,-0.817000031,-0.692457644,7.627089024,-11.484266281,-11.482739397,-0.064308627
9.542164054,-1.139695109,-0.835999966,-0.680370532,7.504915714,-11.484266281,-11.483269966,0.248992303
9.552614918,-1.120263543,-0.797999978,-0.672416529,7.382742882,-11.466813087,-11.477551446,0.451623399
9.563105109,-1.100321684,-0.835999966,-0.678444282,7.260569572,-11.466813087,-11.473820026,0.293360708
9.573663090,-1.079816591,-0.778999984,-0.682341172,7.138396740,-11.466813087,-11.471385219,0.191032157
9.584129521,-1.059067162,-0.797999978,-0.695970565,7.016223431,-11.466813087,-11.469796471,-0.162822727
9.594634970,-1.037825883,-0.778999984,-0.693912170,6.894050598,-11.484266281,-11.474824515,-0.106588971
9.605133103,-1.016192868,-0.740999937,-0.692428415,6.789330959,-11.466813087,-11.472040663,-0.069791195
9.615629903,-0.994164763,-0.797999978,-0.702660881,6.667157650,-11.484266281,-11.476288883,-0.332279752
9.626366262,-0.971231386,-0.740999937,-0.698084486,6.544984818,-11.484266281,-11.479060910,-0.212158982
9.637313930,-0.947437124,-0.854999959,-0.695291844,6.422811508,-11.484266281,-11.480869699,-0.138789645
9.647691225,-0.924509917,-0.778999984,-0.682684964,6.300638676,-11.484266281,-11.482049961,0.188349400
9.658325038,-0.900649094,-0.874000013,-0.674133194,6.178465366,-11.466813087,-11.476755374,0.406706697
9.669411119,-0.875388334,-0.874000013,-0.679726926,6.056292534,-11.466813087,-11.473300577,0.259844166
9.680166398,-0.850515927,-0.759999990,-0.682968937,5.934119225,-11.466813087,-11.471046271,0.174578748
9.690637106,-0.825965722,-0.740999937,-0.685228791,5.811946392,-11.466813087,-11.469575303,0.115202749
9.701393796,-0.800410040,-0.778999984,-0.686815880,5.689773560,-11.466813087,-11.468615474,0.073545890
9.712243506,-0.774300065,-0.874000013,-0.687780588,5.567600250,-11.466813087,-11.467989172,0.048199836
9.722722245,-0.748775297,-0.759999990,-0.688386422,5.445427418,-11.466813087,-11.467580500,0.032273664
9.733145909,-0.723094847,-0.759999990,-0.678265875,5.323254108,-11.466813087,-11.467313835,0.294186128
9.744011441,-0.696028790,-0.722000003,-0.671148181,5.201081276,-11.449359894,-11.461075108,0.474857920
9.754842339,-0.668758433,-0.740999937,-0.666904151,5.078907967,-11.449359894,-11.457004245,0.582381492
9.765849906,-0.640757730,-0.664999962,-0.642711537,4.956735134,-11.431906700,-11.448283222,1.203754671
9.776877326,-0.612429942,-0.664999962,-0.615108305,4.817108631,-11.397000313,-11.430463174,1.908138108
9.787701292,-0.584367400,-0.664999962,-0.594870400,4.694935799,-11.362092972,-11.406705546,2.418336231
9.798188444,-0.556945966,-0.607999980,-0.581427915,4.572762489,-11.327186584,-11.379073890,2.750310023
9.808710923,-0.529213442,-0.550999999,-0.562221097,4.450589657,-11.292280197,-11.348914373,3.230074971
9.819247659,-0.501234738,-0.607999980,-0.537600039,4.345870018,-11.239920616,-11.311040664,3.845540890
9.829725144,-0.473217294,-0.513000011,-0.509365369,4.223696709,-11.187560081,-11.268132998,4.551644253
9.840163251,-0.445121604,-0.493999988,-0.480701821,4.101523876,-11.117747307,-11.215876208,5.263400910
9.850728358,-0.416508652,-0.474999994,-0.462234523,3.996803999,-11.047934532,-11.157518974,5.707571530
9.861308808,-0.387688613,-0.379999995,-0.449617270,3.874630928,-10.978120804,-11.095180779,5.997935610
9.871945931,-0.358558783,-0.417999983,-0.433255299,3.769911289,-10.908308029,-11.030245278,6.383753105
9.882845153,-0.328561779,-0.398999989,-0.412790891,3.647738218,-10.821041107,-10.957549941,6.871276294
9.893836544,-0.298170704,-0.323000014,-0.399938317,3.525565147,-10.733775139,-10.879791526,7.158740968
9.905026038,-0.267100492,-0.323000014,-0.374961861,3.420845270,-10.646508217,-10.798729047,7.758222365
9.915841937,-0.236954572,-0.246999994,-0.357043132,3.298672199,-10.541789055,-10.709446222,8.170152368
9.926799098,-0.206314560,-0.303999990,-0.339091753,3.193952560,-10.454522133,-10.620863893,8.583336364
9.937833364,-0.175370030,-0.246999994,-0.313469227,3.071779490,-10.332348824,-10.520609199,9.188354749
9.948791745,-0.144563200,-0.189999998,-0.283682236,2.967059612,-10.227629662,-10.418803168,9.900305764
9.959182595,-0.115294665,-0.208999991,-0.252768990,2.862339973,-10.105456352,-10.309919811,10.637293311
9.969694266,-0.085640848,-0.189999998,-0.228791204,2.757620335,-9.983283043,-10.196418393,11.191996313
9.980271675,-0.055767669,-0.133000001,-0.201865158,2.670353651,-9.843656540,-10.073838897,11.817749211
9.990937042,-0.025623664,-0.113999993,-0.180697653,2.565634012,-9.704030991,-9.945336151,12.290932328
10.001974822,0.005583665,-0.056999996,-0.151595193,2.460914135,-9.546951294,-9.806903340,12.963797156
10.012806955,0.036207295,-0.075999998,-0.113329645,2.356194496,-9.389871597,-9.661991013,13.870158097
10.023205366,0.065590706,-0.018999999,-0.078858027,2.268928051,-9.232791901,-9.512850707,14.675810823
10.033727191,0.095297162,-0.018999999,-0.048805190,2.181661606,-9.058259010,-9.354886855,15.361894948
10.044150293,0.124687969,0.056999996,-0.021420162,2.094395161,-8.883726120,-9.191165509,15.975539372
10.054829775,0.154751694,0.056999996,-0.002638778,2.007128716,-8.691740036,-9.017622587,16.360667573
10.065753343,0.185437574,0.075999998,0.040967931,1.902408838,-8.499752998,-8.837670609,17.384901082
10.076172875,0.214634471,0.113999993,0.089439896,1.832595706,-8.290313721,-8.647472233,18.529143078
10.086642336,0.243887870,0.133000001,0.107942652,1.745329261,-8.080874443,-8.450587930,18.893443764
10.097244102,0.273414116,0.171000004,0.128052587,1.658062816,-7.871434689,-8.249340795,19.296817406
10.107654112,0.302300143,0.151999995,0.156224580,1.588249564,-7.661995411,-8.045247011,19.907295034
10.118144054,0.331290201,0.227999985,0.182750487,1.518436432,-7.435102463,-7.833230858,20.470527588
10.128621242,0.360115732,0.246999994,0.213295433,1.448623300,-7.208209991,-7.616045405,21.134817054
10.139141348,0.388918012,0.266000003,0.256779848,1.378810167,-6.963863850,-7.389422017,22.128665334
10.149656222,0.417553157,0.284999996,0.302423573,1.308996916,-6.702064514,-7.150575510,23.171299770
10.160103920,0.445842929,0.323000014,0.330374185,1.239183784,-6.440264702,-6.903753071,23.751125765
10.170658258,0.474245855,0.342000008,0.362303721,1.186823845,-6.178465366,-6.651726384,24.430949477
10.181126775,0.502232444,0.379999995,0.408584565,1.134464025,-5.899212837,-6.390239121,25.476877955
10.191663357,0.530203512,0.379999995,0.450810979,1.082104087,-5.602507114,-6.116513968,26.410681301
10.202158846,0.557857591,0.398999989,0.494759483,1.029744267,-5.305800915,-5.834803242,27.384420437
